date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:32:27	21256/21256	---M--	200	added ('OK')	image/jpeg	etag:%2263cc064f-5308%22	https://packdigital.click/wp-content/uploads/2023/01/cropped-325969969_774069150966747_6968023406538767248_n-270x270.jpg	E:/2.%20paginas/PACKDIGITAL1/MATERIAL%20DESCARGABLE/material/packdigital.click/wp-content/uploads/2023/01/cropped-325969969_774069150966747_6968023406538767248_n-270x270.jpg	(from https://packdigital.click/entrega-de-material-descargable)
14:32:28	487975/487975	---M--	200	added ('OK')	image/png	etag:%22652fe31e-77227%22	https://packdigital.click/wp-content/uploads/2023/10/imagen-fondo-principal-1024x576.png	E:/2.%20paginas/PACKDIGITAL1/MATERIAL%20DESCARGABLE/material/packdigital.click/wp-content/uploads/2023/10/imagen-fondo-principal-1024x576.png	(from https://packdigital.click/entrega-de-material-descargable)
14:32:29	230804/230804	---M--	200	added ('OK')	image/png	etag:%22652fe31f-38594%22	https://packdigital.click/wp-content/uploads/2023/10/pro-3.png	E:/2.%20paginas/PACKDIGITAL1/MATERIAL%20DESCARGABLE/material/packdigital.click/wp-content/uploads/2023/10/pro-3.png	(from https://packdigital.click/entrega-de-material-descargable)
14:32:29	236178/236178	---M--	200	added ('OK')	image/png	etag:%22652fe31e-39a92%22	https://packdigital.click/wp-content/uploads/2023/10/pro-2.png	E:/2.%20paginas/PACKDIGITAL1/MATERIAL%20DESCARGABLE/material/packdigital.click/wp-content/uploads/2023/10/pro-2.png	(from https://packdigital.click/entrega-de-material-descargable)
14:32:30	50733/50733	---M--	200	added ('OK')	image/jpeg	etag:%22652fe31f-c62d%22	https://packdigital.click/wp-content/uploads/2023/10/pro-2.jpg	E:/2.%20paginas/PACKDIGITAL1/MATERIAL%20DESCARGABLE/material/packdigital.click/wp-content/uploads/2023/10/pro-2.jpg	(from https://packdigital.click/entrega-de-material-descargable)
14:32:30	50848/50848	---M--	200	added ('OK')	image/jpeg	etag:%22652fe31f-c6a0%22	https://packdigital.click/wp-content/uploads/2023/10/pro-3.jpg	E:/2.%20paginas/PACKDIGITAL1/MATERIAL%20DESCARGABLE/material/packdigital.click/wp-content/uploads/2023/10/pro-3.jpg	(from https://packdigital.click/entrega-de-material-descargable)
14:32:30	51740/51740	---M--	200	added ('OK')	image/jpeg	etag:%22652fe320-ca1c%22	https://packdigital.click/wp-content/uploads/2023/10/pro-4.jpg	E:/2.%20paginas/PACKDIGITAL1/MATERIAL%20DESCARGABLE/material/packdigital.click/wp-content/uploads/2023/10/pro-4.jpg	(from https://packdigital.click/entrega-de-material-descargable)
14:32:30	51580/51580	---M--	200	added ('OK')	image/jpeg	etag:%22652fe320-c97c%22	https://packdigital.click/wp-content/uploads/2023/10/pro-5.jpg	E:/2.%20paginas/PACKDIGITAL1/MATERIAL%20DESCARGABLE/material/packdigital.click/wp-content/uploads/2023/10/pro-5.jpg	(from https://packdigital.click/entrega-de-material-descargable)
14:32:31	43183/43183	---M--	200	added ('OK')	image/jpeg	etag:%22652fe320-a8af%22	https://packdigital.click/wp-content/uploads/2023/10/pro-6.jpg	E:/2.%20paginas/PACKDIGITAL1/MATERIAL%20DESCARGABLE/material/packdigital.click/wp-content/uploads/2023/10/pro-6.jpg	(from https://packdigital.click/entrega-de-material-descargable)
14:32:31	130549/130549	---M--	200	added ('OK')	image/jpeg	etag:%22656f4c42-1fdf5%22	https://packdigital.click/wp-content/uploads/2023/12/photo_2023-12-05_11-13-38-1024x1024.jpg	E:/2.%20paginas/PACKDIGITAL1/MATERIAL%20DESCARGABLE/material/packdigital.click/wp-content/uploads/2023/12/photo_2023-12-05_11-13-38-1024x1024.jpg	(from https://packdigital.click/entrega-de-material-descargable)
14:32:31	18468/18468	---MCZ	200	added ('OK')	text/css	etag:W/%2265bc6d07-4824%22	https://packdigital.click/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.19.0	E:/2.%20paginas/PACKDIGITAL1/MATERIAL%20DESCARGABLE/material/packdigital.click/wp-content/plugins/elementor/assets/lib/animations/animations.min225e.css	(from https://packdigital.click/entrega-de-material-descargable)
14:32:32	20638/20638	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264ee53d5-509e%22	https://packdigital.click/wp-content/themes/astra/assets/js/minified/frontend.min.js?ver=4.2.2	E:/2.%20paginas/PACKDIGITAL1/MATERIAL%20DESCARGABLE/material/packdigital.click/wp-content/themes/astra/assets/js/minified/frontend.min3a05.js	(from https://packdigital.click/entrega-de-material-descargable)
14:32:32	130283/130283	---M-Z	200	added ('OK')	text/html	date:Sat,%2006%20Apr%202024%2017:29:30%20GMT	https://packdigital.click/cuenta-educativa/	E:/2.%20paginas/PACKDIGITAL1/MATERIAL%20DESCARGABLE/material/packdigital.click/cuenta-educativa/index.html	(from https://packdigital.click/entrega-de-material-descargable)
14:32:32	3561345/3561345	---M--	200	added ('OK')	image/gif	etag:%22652fe320-365781%22	https://packdigital.click/wp-content/uploads/2023/10/pro.gif	E:/2.%20paginas/PACKDIGITAL1/MATERIAL%20DESCARGABLE/material/packdigital.click/wp-content/uploads/2023/10/pro.gif	(from https://packdigital.click/entrega-de-material-descargable)
14:32:32	122698/122698	---M-Z	200	added ('OK')	text/html	date:Sat,%2006%20Apr%202024%2015:50:29%20GMT	https://packdigital.click/	E:/2.%20paginas/PACKDIGITAL1/MATERIAL%20DESCARGABLE/material/packdigital.click/index.html	(from https://packdigital.click/entrega-de-material-descargable)
14:32:32	415/415	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264ee2766-19f%22	https://packdigital.click/wp-content/plugins/wpfunnels/vendor/philipnewcomer/wp-ajax-helper/assets/js/wp-ajax-helper.js	E:/2.%20paginas/PACKDIGITAL1/MATERIAL%20DESCARGABLE/material/packdigital.click/wp-content/plugins/wpfunnels/vendor/philipnewcomer/wp-ajax-helper/assets/js/wp-ajax-helper.js	(from https://packdigital.click/entrega-de-material-descargable)
14:32:33	9519/9519	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265caa751-252f%22	https://packdigital.click/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/js/view/general.min.js?ver=5.9.9	E:/2.%20paginas/PACKDIGITAL1/MATERIAL%20DESCARGABLE/material/packdigital.click/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/js/view/general.min4dc9.js	(from https://packdigital.click/entrega-de-material-descargable)
14:32:33	33739/33739	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264ee276c-83cb%22	https://packdigital.click/wp-content/plugins/wpfunnels-pro/public/assets/js/wpfnl-pro-public.js?ver=1.9.6	E:/2.%20paginas/PACKDIGITAL1/MATERIAL%20DESCARGABLE/material/packdigital.click/wp-content/plugins/wpfunnels-pro/public/assets/js/wpfnl-pro-public055b.js	(from https://packdigital.click/entrega-de-material-descargable)
14:32:33	5740/5740	---MCZ	200	added ('OK')	application/javascript	etag:W/%226514cc27-166c%22	https://packdigital.click/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.16.2	E:/2.%20paginas/PACKDIGITAL1/MATERIAL%20DESCARGABLE/material/packdigital.click/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min6b60.js	(from https://packdigital.click/entrega-de-material-descargable)
14:32:33	4997/4997	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265bc6d07-1385%22	https://packdigital.click/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.19.0	E:/2.%20paginas/PACKDIGITAL1/MATERIAL%20DESCARGABLE/material/packdigital.click/wp-content/plugins/elementor/assets/js/webpack.runtime.min225e.js	(from https://packdigital.click/entrega-de-material-descargable)
14:32:34	60173/60173	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265bc6d07-eb0d%22	https://packdigital.click/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.19.0	E:/2.%20paginas/PACKDIGITAL1/MATERIAL%20DESCARGABLE/material/packdigital.click/wp-content/plugins/elementor/assets/js/frontend-modules.min225e.js	(from https://packdigital.click/entrega-de-material-descargable)
14:32:34	8171/8171	---MCZ	200	added ('OK')	application/javascript	etag:W/%226424fb12-1feb%22	https://packdigital.click/wp-includes/js/dist/vendor/wp-polyfill-inert.min.js?ver=3.1.2	E:/2.%20paginas/PACKDIGITAL1/MATERIAL%20DESCARGABLE/material/packdigital.click/wp-includes/js/dist/vendor/wp-polyfill-inert.min0226.js	(from https://packdigital.click/entrega-de-material-descargable)
14:32:34	6625/6625	---MCZ	200	added ('OK')	application/javascript	etag:W/%22654b9778-19e1%22	https://packdigital.click/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.14.0	E:/2.%20paginas/PACKDIGITAL1/MATERIAL%20DESCARGABLE/material/packdigital.click/wp-includes/js/dist/vendor/regenerator-runtime.min6c85.js	(from https://packdigital.click/entrega-de-material-descargable)
14:32:34	38590/38590	---MCZ	200	added ('OK')	application/javascript	etag:W/%22660cd598-96be%22	https://packdigital.click/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	E:/2.%20paginas/PACKDIGITAL1/MATERIAL%20DESCARGABLE/material/packdigital.click/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://packdigital.click/entrega-de-material-descargable)
14:32:35	4307/4307	---MCZ	200	added ('OK')	application/javascript	etag:W/%22660cd598-10d3%22	https://packdigital.click/wp-includes/js/dist/hooks.min.js?ver=2810c76e705dd1a53b18	E:/2.%20paginas/PACKDIGITAL1/MATERIAL%20DESCARGABLE/material/packdigital.click/wp-includes/js/dist/hooks.min2757.js	(from https://packdigital.click/entrega-de-material-descargable)
14:32:35	9141/9141	---MCZ	200	added ('OK')	application/javascript	etag:W/%22660cd598-23b5%22	https://packdigital.click/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	E:/2.%20paginas/PACKDIGITAL1/MATERIAL%20DESCARGABLE/material/packdigital.click/wp-includes/js/dist/i18n.minc33c.js	(from https://packdigital.click/entrega-de-material-descargable)
14:32:35	24674/24674	---MCZ	200	added ('OK')	application/javascript	etag:W/%226514cc27-6062%22	https://packdigital.click/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.16.2	E:/2.%20paginas/PACKDIGITAL1/MATERIAL%20DESCARGABLE/material/packdigital.click/wp-content/plugins/elementor-pro/assets/js/frontend.min6b60.js	(from https://packdigital.click/entrega-de-material-descargable)
